ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
123A-ewa,ewa,Ewe (Anglo),123A,Relativization on Obliques,Pronoun-retention,Lewis-1985,
123A-blq,blq,Bole,123A,Relativization on Obliques,Pronoun-retention,Frajzyngier-1987,
123A-nbb,nbb,Nambas (Big),123A,Relativization on Obliques,Gap,Fox-1979,
123A-bob,bob,Bobangi,123A,Relativization on Obliques,Gap,Bokamba-1975,
123A-mle,mle,Maale,123A,Relativization on Obliques,Gap,Amha-2001,
123A-kxo,kxo,Kxoe,123A,Relativization on Obliques,Gap,,
123A-see,see,Seediq,123A,Relativization on Obliques,Not possible,Holmer-1996,
123A-bak,bak,Baka (in Cameroon),123A,Relativization on Obliques,Pronoun-retention,Kilian-Hatz-1995,
123A-any,any,Anywa,123A,Relativization on Obliques,Pronoun-retention,Reh-1996,
123A-lin,lin,Lingala,123A,Relativization on Obliques,Pronoun-retention,Meeuwis-1998,
123A-krc,krc,Karachay-Balkar,123A,Relativization on Obliques,Gap,Comrie-1998,
123A-kam,kam,Kambera,123A,Relativization on Obliques,Gap,Klamer-1994,
123A-per,per,Pero,123A,Relativization on Obliques,Gap,Frajzyngier-1989,
123A-gae,gae,Gaelic (Scots),123A,Relativization on Obliques,Pronoun-retention,Gillies-1993,
123A-bab,bab,Babungo,123A,Relativization on Obliques,Pronoun-retention,Schaub-1985,
123A-mna,mna,Muna,123A,Relativization on Obliques,Gap,van-den-Berg-1989a,
123A-miy,miy,Miya,123A,Relativization on Obliques,Pronoun-retention,Schuh-1998,
123A-luo,luo,Luo,123A,Relativization on Obliques,Pronoun-retention,Tucker-1994,
123A-maa,maa,Maasai,123A,Relativization on Obliques,Gap,Tucker-and-Mpaayei-1955,
123A-die,die,Diegueño (Mesa Grande),123A,Relativization on Obliques,Non-reduction,Langdon-1970,
123A-ace,ace,Acehnese,123A,Relativization on Obliques,Gap,Durie-1985,
123A-ita,ita,Italian,123A,Relativization on Obliques,Relative pronoun,,
123A-kch,kch,Koyra Chiini,123A,Relativization on Obliques,Gap,Kendall-1971,
123A-bul,bul,Bulgarian,123A,Relativization on Obliques,Relative pronoun,,
123A-fur,fur,Fur,123A,Relativization on Obliques,Gap,Beaton-1968,
123A-bam,bam,Bambara,123A,Relativization on Obliques,Non-reduction,Kastenholz-1998,
123A-kyl,kyl,Kayah Li (Eastern),123A,Relativization on Obliques,Pronoun-retention,Solnit-1997,
123A-pit,pit,Pitjantjatjara,123A,Relativization on Obliques,Gap,,
123A-usa,usa,Usan,123A,Relativization on Obliques,Non-reduction,Reesink-1987,
123A-ung,ung,Ungarinjin,123A,Relativization on Obliques,Gap,Rumsey-1982,
123A-pms,pms,Paamese,123A,Relativization on Obliques,Pronoun-retention,,
123A-cle,cle,Chinantec (Lealao),123A,Relativization on Obliques,Gap,Rupp-1989,
123A-knm,knm,Kunama,123A,Relativization on Obliques,Gap,Bender-1996;Bohm-1984,
123A-bkr,bkr,Batak (Karo),123A,Relativization on Obliques,Not possible,Woollams-1996,
123A-iri,iri,Irish,123A,Relativization on Obliques,Pronoun-retention,Dillon-and-O-Croinin-1961,
123A-ika,ika,Ika,123A,Relativization on Obliques,Non-reduction,Frank-1990,
123A-kse,kse,Koyraboro Senni,123A,Relativization on Obliques,Gap,Heath-1999a,
123A-brs,brs,Barasano,123A,Relativization on Obliques,Gap,Jones-and-Jones-1991,
123A-aco,aco,Acoma,123A,Relativization on Obliques,Relative pronoun,Maring-1967,
123A-khm,khm,Khmer,123A,Relativization on Obliques,Gap,Comrie-and-Horie-1995,
123A-klv,klv,Kilivila,123A,Relativization on Obliques,Gap,Senft-1986,
123A-nug,nug,Nunggubuyu,123A,Relativization on Obliques,Gap,Heath-1984,
123A-epe,epe,Epena Pedee,123A,Relativization on Obliques,Non-reduction,Harms-1994,
123A-bag,bag,Bagirmi,123A,Relativization on Obliques,Pronoun-retention,Stevenson-1969,
123A-hzb,hzb,Hunzib,123A,Relativization on Obliques,Gap,van-den-Berg-1995,
123A-ing,ing,Ingush,123A,Relativization on Obliques,Gap,Nichols-1994b,
