ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
100A-klk,klk,Koh (Lakka),100A,Alignment of Verbal Person Marking,Neutral,Glidden-1985[231-33],
100A-bro,bro,Broken,100A,Alignment of Verbal Person Marking,Neutral,Shnukal-1988[41-52],
100A-kna,kna,Karitiâna,100A,Alignment of Verbal Person Marking,Ergative,Storto-1999[157],
100A-zsq,zsq,Zapotec (San Lucas Quiaviní),100A,Alignment of Verbal Person Marking,Accusative,"Munro-and-Lopez-1999[15, 19]",
100A-jur,jur,Jurchen,100A,Alignment of Verbal Person Marking,Accusative,Hang-et-al-1989[59],
100A-mcr,mcr,Mauritian Creole,100A,Alignment of Verbal Person Marking,Neutral,Baker-1972[98-102],
100A-cri,cri,Crimean Tatar,100A,Alignment of Verbal Person Marking,Accusative,Jankowski-1992[196-220],
100A-hmu,hmu,Huitoto (Muinane),100A,Alignment of Verbal Person Marking,Accusative,Minor-et-al-1982[56],
100A-kjo,kjo,Konjo,100A,Alignment of Verbal Person Marking,Ergative,"Friberg-1996[138, 145]",
100A-kuk,kuk,Kukú,100A,Alignment of Verbal Person Marking,Neutral,Cohen-2000[54-94],
100A-lrk,lrk,Larike,100A,Alignment of Verbal Person Marking,Active,Laidig-1993[321],
100A-srm,srm,Saramaccan,100A,Alignment of Verbal Person Marking,Neutral,Byrne-1987[44],
100A-tap,tap,Taiap,100A,Alignment of Verbal Person Marking,Split,"Kulick-and-Stroud-1992[9-10, 13]",
100A-kwz,kwz,Kwaza,100A,Alignment of Verbal Person Marking,Accusative,van-der-Voort-2000[161-62],
100A-psj,psj,Popoloca (San Juan Atzingo),100A,Alignment of Verbal Person Marking,Split,"Kalstrom-Dolson-et-al-1995[367, 371]",
100A-uma,uma,Uma,100A,Alignment of Verbal Person Marking,Ergative,Martens-1988b[169],
100A-cap,cap,Capanahua,100A,Alignment of Verbal Person Marking,Accusative,Lous-1969[42],
100A-xok,xok,Xokleng,100A,Alignment of Verbal Person Marking,Neutral,Urban-1985[167],
100A-mle,mle,Maale,100A,Alignment of Verbal Person Marking,Neutral,Amha-2001[113],
100A-cmx,cmx,Comox,100A,Alignment of Verbal Person Marking,Accusative,Harris-1981b[50-59],
100A-adz,adz,Adzera,100A,Alignment of Verbal Person Marking,Neutral,Holzknecht-1986[95],
