ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
133A-abd,abd,Abidji,133A,Number of Basic Colour Categories,4.5-5.5,,
133A-ape,ape,Ampeeli,133A,Number of Basic Colour Categories,4.5-5.5,,
133A-bhn,bhn,Bahinemo,133A,Number of Basic Colour Categories,6-6.5,,
133A-bhi,bhi,Bhili,133A,Number of Basic Colour Categories,7-7.5,,
133A-bgl,bgl,Buglere,133A,Number of Basic Colour Categories,6-6.5,,
133A-cum,cum,Chumburung,133A,Number of Basic Colour Categories,7-7.5,,
133A-dym,dym,Dyimini,133A,Number of Basic Colour Categories,6-6.5,,
133A-gun,gun,Gunu,133A,Number of Basic Colour Categories,3-4,,
133A-hlb,hlb,Halbi,133A,Number of Basic Colour Categories,4.5-5.5,,
133A-kak,kak,Kamano-Kafe,133A,Number of Basic Colour Categories,6-6.5,,
133A-kmt,kmt,Kemtuik,133A,Number of Basic Colour Categories,4.5-5.5,,
133A-kkz,kkz,Kokni,133A,Number of Basic Colour Categories,7-7.5,,
133A-kkb,kkb,Konkomba,133A,Number of Basic Colour Categories,3-4,,
133A-mmp,mmp,Mampruli,133A,Number of Basic Colour Categories,6-6.5,,
133A-mav,mav,Maring,133A,Number of Basic Colour Categories,4.5-5.5,,
133A-mwa,mwa,Martu Wangka,133A,Number of Basic Colour Categories,4.5-5.5,,
133A-mwc,mwc,Mawchi,133A,Number of Basic Colour Categories,7-7.5,,
133A-mey,mey,Menya,133A,Number of Basic Colour Categories,6-6.5,,
133A-mdu,mdu,Mündü,133A,Number of Basic Colour Categories,3-4,,
133A-naf,naf,Nafaanra,133A,Number of Basic Colour Categories,3-4,,
133A-pdp,pdp,Folopa,133A,Number of Basic Colour Categories,4.5-5.5,,
133A-tif,tif,Tifal,133A,Number of Basic Colour Categories,3-4,,
133A-vas,vas,Vasavi,133A,Number of Basic Colour Categories,6-6.5,,
133A-wob,wob,Wobe,133A,Number of Basic Colour Categories,3-4,,
133A-ykn,ykn,Yakan,133A,Number of Basic Colour Categories,11,,
133A-zte,zte,Zapotec (Texmelucan),133A,Number of Basic Colour Categories,6-6.5,,
133A-cvc,cvc,Chavacano,133A,Number of Basic Colour Categories,9-10,,
133A-cul,cul,Culina,133A,Number of Basic Colour Categories,3-4,,
133A-knq,knq,Kriol (Ngukurr),133A,Number of Basic Colour Categories,11,,
133A-sur,sur,Sursurunga,133A,Number of Basic Colour Categories,6-6.5,,
133A-amk,amk,Amarakaeri,133A,Number of Basic Colour Categories,6-6.5,,
133A-vag,vag,Vagla,133A,Number of Basic Colour Categories,3-4,,
133A-arl,arl,Arabic (Lebanese),133A,Number of Basic Colour Categories,11,,
133A-brk,brk,Berik,133A,Number of Basic Colour Categories,4.5-5.5,,
133A-mic,mic,Micmac,133A,Number of Basic Colour Categories,6-6.5,,
133A-agu,agu,Aguacatec,133A,Number of Basic Colour Categories,7-7.5,,
133A-kwb,kwb,Kwerba,133A,Number of Basic Colour Categories,3-4,,
133A-chy,chy,Chayahuita,133A,Number of Basic Colour Categories,6-6.5,,
133A-srm,srm,Saramaccan,133A,Number of Basic Colour Categories,9-10,,
133A-cqt,cqt,Chiquitano,133A,Number of Basic Colour Categories,9-10,,
133A-yam,yam,Yaminahua,133A,Number of Basic Colour Categories,4.5-5.5,,
133A-iwm,iwm,Iwam,133A,Number of Basic Colour Categories,4.5-5.5,,
133A-mki,mki,Mikasuki,133A,Number of Basic Colour Categories,8-8.5,,
133A-ant,ant,Angaatiha,133A,Number of Basic Colour Categories,7-7.5,,
133A-cof,cof,Cofán,133A,Number of Basic Colour Categories,6-6.5,,
133A-eja,eja,Ejagham,133A,Number of Basic Colour Categories,3-4,,
133A-ghb,ghb,Guahibo,133A,Number of Basic Colour Categories,6-6.5,,
133A-myr,myr,Matsés,133A,Number of Basic Colour Categories,3-4,,
133A-amz,amz,Amuzgo,133A,Number of Basic Colour Categories,8-8.5,,
133A-cav,cav,Cavineña,133A,Number of Basic Colour Categories,6-6.5,,
133A-gmb,gmb,Guambiano,133A,Number of Basic Colour Categories,6-6.5,,
133A-maz,maz,Mazahua,133A,Number of Basic Colour Categories,9-10,,
133A-bzi,bzi,Bauzi,133A,Number of Basic Colour Categories,4.5-5.5,,
133A-bet,bet,Bété,133A,Number of Basic Colour Categories,3-4,,
133A-pat,pat,Patep,133A,Number of Basic Colour Categories,6-6.5,,
133A-can,can,Candoshi,133A,Number of Basic Colour Categories,4.5-5.5,,
133A-cea,cea,Cree (Swampy),133A,Number of Basic Colour Categories,4.5-5.5,,
133A-idn,idn,Iduna,133A,Number of Basic Colour Categories,4.5-5.5,,
133A-klq,klq,Kalam,133A,Number of Basic Colour Categories,6-6.5,,
133A-arb,arb,Arabela,133A,Number of Basic Colour Categories,4.5-5.5,,
133A-kun,kun,Kuna,133A,Number of Basic Colour Categories,7-7.5,,
133A-oca,oca,Ocaina,133A,Number of Basic Colour Categories,6-6.5,,
133A-tbl,tbl,Tabla,133A,Number of Basic Colour Categories,6-6.5,,
