ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
31A-bys,bys,Bayso,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Corbett-and-Hayward-1987,
31A-def,def,Defaka,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Jenewari-1983[103-106],
31A-fgu,fgu,Fula (Guinean),31A,Sex-based and Non-sex-based Gender Systems,Non-sex-based,Koval-1979,
31A-ylb,ylb,Yulparija,31A,Sex-based and Non-sex-based Gender Systems,No gender,Burridge-1996,
31A-yaz,yaz,Yazgulyam,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,"Payne-1989b[429];Efimov-1975[44, 87-88]",
31A-nyh,nyh,Nyiha,31A,Sex-based and Non-sex-based Gender Systems,Non-sex-based,Busse-1960[31-38],
31A-pil,pil,Pileni,31A,Sex-based and Non-sex-based Gender Systems,No gender,Naess-2000,
31A-pmc,pmc,Pomo (Central),31A,Sex-based and Non-sex-based Gender Systems,No gender,Mithun-1990,
31A-agw,agw,Alagwa,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Mous-nd,
31A-gdi,gdi,Godié,31A,Sex-based and Non-sex-based Gender Systems,Non-sex-based,Marchese-1988,
31A-ren,ren,Rendille,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Oomen-1981;Pillinger-1989,
31A-tho,tho,Thompson,31A,Sex-based and Non-sex-based Gender Systems,No gender,Thompson-et-al-1996,
31A-smt,smt,Sahaptin (Umatilla),31A,Sex-based and Non-sex-based Gender Systems,No gender,Rigsby-and-Rude-1996,
31A-tsz,tsz,Tsez,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Comrie-and-Polinsky-1999,
31A-tap,tap,Taiap,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Kulick-and-Stroud-1992[206-207],
31A-abo,abo,Arbore,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,"Hayward-1984[131-132, 159-184]",
31A-ngg,ngg,Ngan'gityemerri,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Reid-1997,
31A-khk,khk,Khakas,31A,Sex-based and Non-sex-based Gender Systems,No gender,Anderson-1998[5],
31A-ork,ork,Orok,31A,Sex-based and Non-sex-based Gender Systems,No gender,Petrova-1967,
31A-saw,saw,Sawu,31A,Sex-based and Non-sex-based Gender Systems,No gender,Walker-1982,
31A-nym,nym,Nyamwezi,31A,Sex-based and Non-sex-based Gender Systems,Non-sex-based,Maganga-and-Schadeberg-1992[57-73],
31A-ale,ale,Aleut,31A,Sex-based and Non-sex-based Gender Systems,No gender,Bergsland-1997,
31A-qaf,qaf,Qafar,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Corbett-1991[51-52];Parker-and-Hayward-1985[225],
31A-mny,mny,Margany,31A,Sex-based and Non-sex-based Gender Systems,No gender,Breen-1981a,
31A-wat,wat,Watjarri,31A,Sex-based and Non-sex-based Gender Systems,No gender,Douglas-1981,
31A-abn,abn,Arabana,31A,Sex-based and Non-sex-based Gender Systems,No gender,Hercus-1994,
31A-chi,chi,Chimariko,31A,Sex-based and Non-sex-based Gender Systems,No gender,Dixon-1910,
31A-khl,khl,Khalaj,31A,Sex-based and Non-sex-based Gender Systems,No gender,Doerfer-1988,
31A-cic,cic,Chichewa,31A,Sex-based and Non-sex-based Gender Systems,Non-sex-based,Corbett-and-Mtenje-1987,
31A-don,don,Dong,31A,Sex-based and Non-sex-based Gender Systems,No gender,Long-and-Zheng-1998[113],
31A-god,god,Godoberi,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Kibrik-1996,
31A-tvl,tvl,Tuvaluan,31A,Sex-based and Non-sex-based Gender Systems,No gender,Besnier-2000[367],
31A-tot,tot,Totonac (Misantla),31A,Sex-based and Non-sex-based Gender Systems,No gender,MacKay-1991,
31A-lin,lin,Lingala,31A,Sex-based and Non-sex-based Gender Systems,Non-sex-based,Toporova-1973[23-36],
31A-djr,djr,Djaru,31A,Sex-based and Non-sex-based Gender Systems,No gender,Tsunoda-1981,
31A-hay,hay,Hayu,31A,Sex-based and Non-sex-based Gender Systems,No gender,Michailovsky-1988,
31A-asy,asy,Arabic (Syrian),31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Cowell-1964[372-376],
31A-kol,kol,Kolami,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,"Emeneau-1955[55, 73]",
31A-mos,mos,Mosetén,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Sakel-2002b,
31A-diz,diz,Dizi,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Allan-1976b,
31A-ppi,ppi,Pitta Pitta,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Blake-1979c[193-195],
31A-tol,tol,Tol,31A,Sex-based and Non-sex-based Gender Systems,No gender,Holt-1999a,
31A-ccp,ccp,Cocopa,31A,Sex-based and Non-sex-based Gender Systems,No gender,Crawford-1966[passim],
31A-kam,kam,Kambera,31A,Sex-based and Non-sex-based Gender Systems,No gender,Klamer-1998,
31A-shn,shn,Shona,31A,Sex-based and Non-sex-based Gender Systems,Non-sex-based,Fortune-1955[50-105];Brauner-1995[20-30],
31A-kgz,kgz,Kirghiz,31A,Sex-based and Non-sex-based Gender Systems,No gender,Hebert-and-Poppe-1963[9],
31A-mlt,mlt,Maltese,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Borg-and-Azzopardi-Alexander-1997,
31A-err,err,Erromangan,31A,Sex-based and Non-sex-based Gender Systems,No gender,Crowley-1998a,
31A-ukr,ukr,Ukrainian,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Shevelov-1993,
31A-bbw,bbw,Bininj Gun-Wok,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Evans-et-al-2002;Evans-1997,
31A-tib,tib,Tibetan (Standard Spoken),31A,Sex-based and Non-sex-based Gender Systems,No gender,Denwood-1999,
31A-zan,zan,Zande,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Claudi-1985;Corbett-1991[14-15],
31A-yel,yel,Yelî Dnye,31A,Sex-based and Non-sex-based Gender Systems,No gender,Henderson-1995,
31A-oji,oji,Ojibwa (Eastern),31A,Sex-based and Non-sex-based Gender Systems,Non-sex-based,Bloomfield-1957[31-32];Corbett-1991[20-22];Black-Rogers-1982,
31A-snc,snc,Seneca,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Chafe-1996[561-562],
31A-srn,srn,Sirionó,31A,Sex-based and Non-sex-based Gender Systems,No gender,Firestone-1965,
31A-uhi,uhi,Uradhi,31A,Sex-based and Non-sex-based Gender Systems,No gender,Crowley-1983,
31A-ite,ite,Itelmen,31A,Sex-based and Non-sex-based Gender Systems,No gender,Georg-and-Volodin-1999,
31A-lel,lel,Lele,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Frajzyngier-2001[55-56],
31A-gae,gae,Gaelic (Scots),31A,Sex-based and Non-sex-based Gender Systems,Sex-based,MacAulay-1992b[208],
31A-guu,guu,Guugu Yimidhirr,31A,Sex-based and Non-sex-based Gender Systems,No gender,Haviland-1979,
31A-bab,bab,Babungo,31A,Sex-based and Non-sex-based Gender Systems,Non-sex-based,Schaub-1985[171-192],
31A-nca,nca,Nicobarese (Car),31A,Sex-based and Non-sex-based Gender Systems,Non-sex-based,"Braine-1970[103-108, 134-138]",
31A-tid,tid,Tidore,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,van-Staden-2000[77-81],
31A-arg,arg,Arabic (Gulf),31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Holes-1990[155-157],
31A-mns,mns,Mansi,31A,Sex-based and Non-sex-based Gender Systems,No gender,Honti-1988,
31A-arc,arc,Archi,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Kibrik-et-al-1977[55-66];Corbett-1991[27-29],
31A-miy,miy,Miya,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Schuh-1998[190-198],
31A-uzb,uzb,Uzbek,31A,Sex-based and Non-sex-based Gender Systems,No gender,Sjoberg-1963,
31A-ykt,ykt,Yakut,31A,Sex-based and Non-sex-based Gender Systems,No gender,Stachowski-and-Menz-1998,
31A-tgr,tgr,Tigré,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Raz-1997,
31A-hat,hat,Hatam,31A,Sex-based and Non-sex-based Gender Systems,No gender,Reesink-1999,
31A-mok,mok,Mokilese,31A,Sex-based and Non-sex-based Gender Systems,No gender,Harrison-and-Albert-1976,
31A-ret,ret,Retuarã,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,"Strom-1992[10-11, 34-36, 45-47]",
31A-pal,pal,Palauan,31A,Sex-based and Non-sex-based Gender Systems,No gender,Josephs-1975,
31A-psh,psh,Pashto,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Penzl-1955[44-60],
31A-kis,kis,Kisi,31A,Sex-based and Non-sex-based Gender Systems,Non-sex-based,"Childs-1995[148-150, 162-170]",
31A-cax,cax,Campa (Axininca),31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Payne-1981[34],
31A-kon,kon,Kongo,31A,Sex-based and Non-sex-based Gender Systems,Non-sex-based,Carter-and-Makoondekwa-1987[24-27],
31A-tsh,tsh,Tümpisa Shoshone,31A,Sex-based and Non-sex-based Gender Systems,No gender,Dayley-1989a,
31A-iaa,iaa,Iaai,31A,Sex-based and Non-sex-based Gender Systems,No gender,Ozanne-Rivierre-1976,
31A-jaq,jaq,Jaqaru,31A,Sex-based and Non-sex-based Gender Systems,No gender,Hardman-2000[12-13],
31A-mhi,mhi,Marathi,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Pandharipande-1997[273-282],
31A-pip,pip,Pipil,31A,Sex-based and Non-sex-based Gender Systems,No gender,Campbell-1985,
31A-diy,diy,Diyari,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Austin-1981[60-62],
31A-ice,ice,Icelandic,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Jonsson-1927,
31A-pan,pan,Panjabi,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Bhatia-1993[216-217],
31A-lak,lak,Lak,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Xajdakov-1980a[204-13];Zhirkov-1955;Xajdakov-1963;Murkelinskij-1967;Corbett-1991[24-26],
31A-mac,mac,Macushi,31A,Sex-based and Non-sex-based Gender Systems,Non-sex-based,Abbott-1991[105-106],
31A-mrd,mrd,Marind,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Drabbe-1955[17-18],
31A-chv,chv,Chuvash,31A,Sex-based and Non-sex-based Gender Systems,No gender,Clark-1998a,
31A-kas,kas,Kashmiri,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,"Wali-and-Koul-1997[192-193, 247-249]",
31A-una,una,Una,31A,Sex-based and Non-sex-based Gender Systems,No gender,Louwerse-1988,
31A-dyi,dyi,Dyirbal,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,"Dixon-1972[44-47, 60-62, 306-312]",
31A-haw,haw,Hawaiian,31A,Sex-based and Non-sex-based Gender Systems,No gender,Elbert-and-Pukui-1979,
31A-tml,tml,Tamil,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Asher-1985[136-137],
31A-lah,lah,Lahu,31A,Sex-based and Non-sex-based Gender Systems,No gender,Matisoff-1973,
31A-zun,zun,Zuni,31A,Sex-based and Non-sex-based Gender Systems,No gender,Newman-1965,
31A-snt,snt,Sentani,31A,Sex-based and Non-sex-based Gender Systems,No gender,Cowan-1965,
31A-ypk,ypk,Yup'ik (Central),31A,Sex-based and Non-sex-based Gender Systems,No gender,Jacobson-1995[ix-x],
31A-cnt,cnt,Cantonese,31A,Sex-based and Non-sex-based Gender Systems,No gender,"Matthews-and-Yip-1994[79, 81]",
31A-lad,lad,Ladakhi,31A,Sex-based and Non-sex-based Gender Systems,No gender,Koshal-1979[56-60],
31A-lep,lep,Lepcha,31A,Sex-based and Non-sex-based Gender Systems,No gender,"Mainwaring-1876[24-27, 35, 44]",
31A-wam,wam,Wambaya,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Nordlinger-1998[59-72],
31A-car,car,Carib,31A,Sex-based and Non-sex-based Gender Systems,No gender,Hoff-1968,
31A-mak,mak,Makah,31A,Sex-based and Non-sex-based Gender Systems,No gender,,
31A-tsi,tsi,Tsimshian (Coast),31A,Sex-based and Non-sex-based Gender Systems,No gender,Dunn-1995,
31A-tun,tun,Tunica,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,"Haas-1940[36, 62, 102-110]",
31A-sue,sue,Suena,31A,Sex-based and Non-sex-based Gender Systems,No gender,Wilson-1974,
31A-mrl,mrl,Murle,31A,Sex-based and Non-sex-based Gender Systems,No gender,Arensen-1982,
31A-psm,psm,Passamaquoddy-Maliseet,31A,Sex-based and Non-sex-based Gender Systems,Non-sex-based,Sherwood-1986[108],
31A-pit,pit,Pitjantjatjara,31A,Sex-based and Non-sex-based Gender Systems,No gender,Bowe-1990,
31A-amh,amh,Amharic,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Leslau-1995[161-169],
31A-cyv,cyv,Cayuvava,31A,Sex-based and Non-sex-based Gender Systems,No gender,Key-1967,
31A-dio,dio,Diola-Fogny,31A,Sex-based and Non-sex-based Gender Systems,Non-sex-based,"Sapir-1965[24-28, 61-68]",
31A-arm,arm,Armenian (Eastern),31A,Sex-based and Non-sex-based Gender Systems,No gender,Garibjan-and-Garibjan-1970,
31A-baw,baw,Bawm,31A,Sex-based and Non-sex-based Gender Systems,No gender,Reichle-1981,
31A-nbd,nbd,Nubian (Dongolese),31A,Sex-based and Non-sex-based Gender Systems,No gender,Armbruster-1960[130],
31A-wrd,wrd,Wardaman,31A,Sex-based and Non-sex-based Gender Systems,Non-sex-based,"Merlan-1994[61-3, 105, 241-2]",
31A-hai,hai,Haida,31A,Sex-based and Non-sex-based Gender Systems,No gender,Levine-1977,
31A-kmu,kmu,Khmu',31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Smalley-1961[24-25];Premsrirat-1987[32-33],
31A-usa,usa,Usan,31A,Sex-based and Non-sex-based Gender Systems,No gender,Reesink-1987,
31A-pai,pai,Paiwan,31A,Sex-based and Non-sex-based Gender Systems,No gender,Egli-1990,
31A-bej,bej,Beja,31A,Sex-based and Non-sex-based Gender Systems,Sex-based,Hudson-1974[119-120],
31A-mss,mss,Miwok (Southern Sierra),31A,Sex-based and Non-sex-based Gender Systems,No gender,Broadbent-1964,
31A-sml,sml,Semelai,31A,Sex-based and Non-sex-based Gender Systems,No gender,Kruspe-1999,
31A-yur,yur,Yurok,31A,Sex-based and Non-sex-based Gender Systems,No gender,Robins-1958,
31A-dag,dag,Daga,31A,Sex-based and Non-sex-based Gender Systems,No gender,Murane-1974,
