ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
99A-cea,cea,Cree (Swampy),99A,Alignment of Case Marking of Pronouns,Neutral,"Ellis-1983[32, 149]",
99A-bri,bri,Bribri,99A,Alignment of Case Marking of Pronouns,Ergative - absolutive,Constenla-Umana-et-al-1998[17],
99A-kon,kon,Kongo,99A,Alignment of Case Marking of Pronouns,Neutral,Bentley-1887[577],
99A-mhi,mhi,Marathi,99A,Alignment of Case Marking of Pronouns,Nominative - accusative (standard),"Pandharipande-1997[134, 159, 299]",
99A-lak,lak,Lak,99A,Alignment of Case Marking of Pronouns,Neutral,"Zhirkov-1955[64, 93]",
99A-ham,ham,Hamtai,99A,Alignment of Case Marking of Pronouns,Neutral,"Oates-and-Oates-1968[28, 44]",
99A-mrd,mrd,Marind,99A,Alignment of Case Marking of Pronouns,Neutral,"Drabbe-1955[29, 78, 53]",
99A-abi,abi,Abipón,99A,Alignment of Case Marking of Pronouns,Neutral,"Najlis-1966[74-75, 88]",
99A-una,una,Una,99A,Alignment of Case Marking of Pronouns,Ergative - absolutive,"Louwerse-1988[24, 72]",
99A-pso,pso,Pomo (Southeastern),99A,Alignment of Case Marking of Pronouns,Nominative - accusative (standard),"Moshinsky-1974[68, 70, 125]",
99A-ypk,ypk,Yup'ik (Central),99A,Alignment of Case Marking of Pronouns,Neutral,Reed-et-al-1977[276],
99A-fur,fur,Fur,99A,Alignment of Case Marking of Pronouns,Nominative - accusative (standard),"Jakobi-1990[97, 125]",
99A-ker,ker,Kera,99A,Alignment of Case Marking of Pronouns,Neutral,Ebert-1979[79],
99A-lad,lad,Ladakhi,99A,Alignment of Case Marking of Pronouns,Ergative - absolutive,"Koshal-1979[65, 70]",
99A-lep,lep,Lepcha,99A,Alignment of Case Marking of Pronouns,Nominative - accusative (standard),"Mainwaring-1876[51, 126]",
99A-wam,wam,Wambaya,99A,Alignment of Case Marking of Pronouns,Nominative - accusative (standard),"Nordlinger-1998[127, 140, 232]",
99A-bam,bam,Bambara,99A,Alignment of Case Marking of Pronouns,Neutral,"Bird-et-al-1977[210, 264]",
99A-kyl,kyl,Kayah Li (Eastern),99A,Alignment of Case Marking of Pronouns,Neutral,"Solnit-1997[52, 158]",
99A-nti,nti,Ngiti,99A,Alignment of Case Marking of Pronouns,Neutral,"Kutsch-Lojenga-1994[191, 197]",
99A-car,car,Carib,99A,Alignment of Case Marking of Pronouns,Neutral,"Hoff-1968[164-165, 304]",
99A-tsi,tsi,Tsimshian (Coast),99A,Alignment of Case Marking of Pronouns,Neutral,Mulder-1994[65],
99A-tun,tun,Tunica,99A,Alignment of Case Marking of Pronouns,Neutral,"Haas-1940[106, 128]",
99A-sue,sue,Suena,99A,Alignment of Case Marking of Pronouns,Neutral,"Wilson-1974[100, 105]",
99A-mrl,mrl,Murle,99A,Alignment of Case Marking of Pronouns,Nominative - accusative (standard),Arensen-1982[90],
99A-pit,pit,Pitjantjatjara,99A,Alignment of Case Marking of Pronouns,Nominative - accusative (standard),Bowe-1990[11],
99A-ana,ana,Araona,99A,Alignment of Case Marking of Pronouns,Ergative - absolutive,"Pitman-1980[81, 84]",
99A-cyv,cyv,Cayuvava,99A,Alignment of Case Marking of Pronouns,Neutral,Key-1967[54],
99A-dio,dio,Diola-Fogny,99A,Alignment of Case Marking of Pronouns,Neutral,Sapir-1965[27],
99A-arm,arm,Armenian (Eastern),99A,Alignment of Case Marking of Pronouns,Nominative - accusative (standard),"Minassian-1980[277, 300]",
99A-aym,aym,Aymara (Central),99A,Alignment of Case Marking of Pronouns,Nominative - accusative (marked nominative),"Hardman-2001[56, 171]",
99A-baw,baw,Bawm,99A,Alignment of Case Marking of Pronouns,Ergative - absolutive,Reichle-1981[151-152],
99A-nbd,nbd,Nubian (Dongolese),99A,Alignment of Case Marking of Pronouns,Nominative - accusative (standard),Armbruster-1960[346-347],
99A-wrd,wrd,Wardaman,99A,Alignment of Case Marking of Pronouns,Ergative - absolutive,"Merlan-1994[109, 111]",
99A-hai,hai,Haida,99A,Alignment of Case Marking of Pronouns,Neutral,"Enrico-2003[46, 67]",
99A-kmu,kmu,Khmu',99A,Alignment of Case Marking of Pronouns,Neutral,"Premsrirat-1987[42, 52]",
