ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
76A-fue,fue,Futuna (East),76A,Overlap between Situational and Epistemic Modal Marking,Overlap for either possibility or necessity,,
76A-tor,tor,Toratán,76A,Overlap between Situational and Epistemic Modal Marking,No overlap,"Himmelmann-and-Wolf-1999[42, 52-55, 83]",
76A-kui,kui,Kui (in India),76A,Overlap between Situational and Epistemic Modal Marking,Overlap for either possibility or necessity,Winfield-1928[124f.],
76A-far,far,Faroese,76A,Overlap between Situational and Epistemic Modal Marking,Overlap for both possibility and necessity,"Barnes-and-Weyhe-1994[205, 210f.]",
76A-smt,smt,Sahaptin (Umatilla),76A,Overlap between Situational and Epistemic Modal Marking,No overlap,,
76A-rka,rka,Romani (Kalderash),76A,Overlap between Situational and Epistemic Modal Marking,Overlap for either possibility or necessity,,
76A-bal,bal,Balinese,76A,Overlap between Situational and Epistemic Modal Marking,Overlap for either possibility or necessity,"Barber-1977[257, 328]",
76A-mdg,mdg,Mundang,76A,Overlap between Situational and Epistemic Modal Marking,No overlap,"Elders-2000[327, 330, 349, 373-375]",
76A-vot,vot,Votic,76A,Overlap between Situational and Epistemic Modal Marking,No overlap,Ariste-1997[74-76],
76A-zya,zya,Zapotec (Yatzachi),76A,Overlap between Situational and Epistemic Modal Marking,No overlap,"Butler-1980[106, 151, 167]",
76A-nma,nma,Naga (Mao),76A,Overlap between Situational and Epistemic Modal Marking,No overlap,Giridhar-1994[325],
76A-teo,teo,Teop,76A,Overlap between Situational and Epistemic Modal Marking,Overlap for either possibility or necessity,Reinig-2000[51],
76A-mcd,mcd,Macedonian,76A,Overlap between Situational and Epistemic Modal Marking,Overlap for both possibility and necessity,,
76A-pba,pba,Pima Bajo,76A,Overlap between Situational and Epistemic Modal Marking,No overlap,Estrada-Fernandez-1996[35],
76A-ngt,ngt,Naga (Tangkhul),76A,Overlap between Situational and Epistemic Modal Marking,Overlap for either possibility or necessity,Arokianathan-1987[80f.],
76A-fua,fua,Fula (Cameroonian),76A,Overlap between Situational and Epistemic Modal Marking,Overlap for either possibility or necessity,Arnott-1970[302-304],
76A-meh,meh,Mehri,76A,Overlap between Situational and Epistemic Modal Marking,No overlap,"Wagner-1953[50, 108, 123, 128]",
76A-tvl,tvl,Tuvaluan,76A,Overlap between Situational and Epistemic Modal Marking,No overlap,Besnier-2000[500-505],
76A-slo,slo,Slovene,76A,Overlap between Situational and Epistemic Modal Marking,Overlap for both possibility and necessity,Derbyshire-1993[108-110],
76A-lin,lin,Lingala,76A,Overlap between Situational and Epistemic Modal Marking,Overlap for either possibility or necessity,,
76A-kol,kol,Kolami,76A,Overlap between Situational and Epistemic Modal Marking,Overlap for either possibility or necessity,Subrahmanyam-1998[321],
76A-mie,mie,Mien,76A,Overlap between Situational and Epistemic Modal Marking,No overlap,"Court-1985[219, 245]",
76A-kam,kam,Kambera,76A,Overlap between Situational and Epistemic Modal Marking,Overlap for either possibility or necessity,Klamer-1998[121],
76A-mai,mai,Maithili,76A,Overlap between Situational and Epistemic Modal Marking,No overlap,"Yadav-1996[162f., 212-215, 230-234]",
76A-mlt,mlt,Maltese,76A,Overlap between Situational and Epistemic Modal Marking,Overlap for both possibility and necessity,Borg-and-Azzopardi-Alexander-1997[239-242],
