ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
98A-cea,cea,Cree (Swampy),98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Ellis-1983[35, 94]",
98A-bri,bri,Bribri,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Constenla-Umana-et-al-1998[54, 55]",
98A-kon,kon,Kongo,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Bentley-1887[620],
98A-mhi,mhi,Marathi,98A,Alignment of Case Marking of Full Noun Phrases,Tripartite,"Pandharipande-1997[31, 283]",
98A-lak,lak,Lak,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,Zhirkov-1955[41],
98A-eka,eka,Ekari,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Drabbe-1952[5, 85]",
98A-ham,ham,Hamtai,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Oates-and-Oates-1968[29, 47]",
98A-mrd,mrd,Marind,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Drabbe-1955[29, 53, 117]",
98A-abi,abi,Abipón,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Najlis-1966[87],
98A-una,una,Una,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Louwerse-1988[29, 109]",
98A-pso,pso,Pomo (Southeastern),98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Moshinsky-1974[70, 77]",
98A-krb,krb,Kiribati,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Groves-et-al-1985[108],
98A-ypk,ypk,Yup'ik (Central),98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Reed-et-al-1977[51, 83]",
98A-fur,fur,Fur,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Jakobi-1990[97, 125]",
98A-ker,ker,Kera,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Ebert-1979[76, 211]",
98A-lad,lad,Ladakhi,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Koshal-1979[63, 67]",
98A-lep,lep,Lepcha,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Mainwaring-1876[120, 123]",
98A-wam,wam,Wambaya,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Nordlinger-1998[81, 83]",
98A-bam,bam,Bambara,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Bird-et-al-1977[190, 266]",
98A-kyl,kyl,Kayah Li (Eastern),98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Solnit-1997[64, 79]",
98A-nti,nti,Ngiti,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Kutsch-Lojenga-1994[407, 411]",
98A-car,car,Carib,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Hoff-1968[166, 169]",
98A-tsi,tsi,Tsimshian (Coast),98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,Mulder-1994[32],
98A-tun,tun,Tunica,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Haas-1940[90, 113]",
98A-sue,sue,Suena,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Wilson-1974[98, 124]",
98A-mku,mku,Maranungku,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Tryon-1970b[19, 48]",
98A-mrl,mrl,Murle,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (marked nominative),"Arensen-1982[52, 55]",
98A-psm,psm,Passamaquoddy-Maliseet,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Leavitt-1996[7, 9]",
98A-pit,pit,Pitjantjatjara,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Bowe-1990[10, 11]",
98A-ana,ana,Araona,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Pitman-1980[14, 16, 84]",
98A-cyv,cyv,Cayuvava,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Key-1967[40, 51]",
98A-dio,dio,Diola-Fogny,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Sapir-1965[25, 53]",
98A-arm,arm,Armenian (Eastern),98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Minassian-1980[261, 300]",
98A-aym,aym,Aymara (Central),98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (marked nominative),"Hardman-2001[150, 168]",
98A-baw,baw,Bawm,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Reichle-1981[28, 36]",
98A-nbd,nbd,Nubian (Dongolese),98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),Armbruster-1960[318],
98A-wrd,wrd,Wardaman,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Merlan-1994[64, 311]",
98A-hai,hai,Haida,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Enrico-2003[54, 84]",
98A-kmu,kmu,Khmu',98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Premsrirat-1987[52, 57]",
98A-usa,usa,Usan,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Reesink-1987[126, 130]",
98A-ung,ung,Ungarinjin,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Rumsey-1982[62, 143]",
98A-dre,dre,Drehu,98A,Alignment of Case Marking of Full Noun Phrases,Active-inactive,Moyse-Faurie-1983[147],
98A-gar,gar,Garo,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Burling-1961[70, 75]",
98A-pms,pms,Paamese,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Crowley-1982[132, 187]",
98A-mss,mss,Miwok (Southern Sierra),98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Broadbent-1964[130, 132]",
98A-sml,sml,Semelai,98A,Alignment of Case Marking of Full Noun Phrases,Tripartite,"Kruspe-2004[255, 264]",
98A-yur,yur,Yurok,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Robins-1958[16, 19]",
98A-dag,dag,Daga,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Murane-1974[135-137],
98A-otm,otm,Otomí (Mezquital),98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Hess-1968[78, 87]",
98A-igb,igb,Igbo,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (marked nominative),"Green-and-Igwe-1963[24, 180]",
98A-nez,nez,Nez Perce,98A,Alignment of Case Marking of Full Noun Phrases,Tripartite,"Aoki-1979[19, 23]",
98A-brh,brh,Brahui,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Andronov-1971[39, 42]",
98A-cah,cah,Cahuilla,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Seiler-1977[229, 342, 344]",
98A-cle,cle,Chinantec (Lealao),98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Rupp-1989[36, 39]",
98A-knm,knm,Kunama,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Bohm-1984[92, 93]",
98A-nav,nav,Navajo,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Young-and-Morgan-1987[34, 65]",
98A-zqc,zqc,Zoque (Copainalá),98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Harrison-et-al-1981[350, 445]",
98A-bkr,bkr,Batak (Karo),98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Woollams-1996[176, 187]",
98A-cmn,cmn,Comanche,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Charney-1993[202, 204]",
98A-iri,iri,Irish,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Dillon-and-O-Croinin-1961[37, 69]",
98A-nko,nko,Nkore-Kiga,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Taylor-1985[41, 91]",
98A-squ,squ,Squamish,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Kuipers-1967[169],
98A-tru,tru,Trumai,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Guirardello-1999a[256, 259]",
98A-dni,dni,Dani (Lower Grand Valley),98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Bromley-1981[85, 97]",
98A-nen,nen,Nenets,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Tereshchenko-1973[34, 192]",
98A-urk,urk,Urubú-Kaapor,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Kakumasu-1986[368, 383]",
98A-coo,coo,Coos (Hanis),98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Frachtenberg-1913[128, 154]",
98A-nht,nht,Nahuatl (Tetelcingo),98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Tuggy-1979[137, 139]",
98A-yim,yim,Yimas,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Foley-1991[125, 193]",
98A-ika,ika,Ika,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Frank-1990[9, 48]",
98A-kse,kse,Koyraboro Senni,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Heath-1999a[212, 299]",
98A-mun,mun,Mundari,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Osada-1992[51, 151]",
98A-yid,yid,Yidiny,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,Dixon-1977a[256],
98A-krk,krk,Karok,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Bright-1957[133-134],
98A-brs,brs,Barasano,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Jones-and-Jones-1991[59, 87]",
98A-tab,tab,Taba,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Bowden-1997a[81, 115, 141, 157]",
98A-aco,aco,Acoma,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Maring-1967[107, 124]",
98A-pau,pau,Paumarí,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Chapman-and-Derbyshire-1991[163, 164]",
98A-arp,arp,Arapesh (Mountain),98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Conrad-and-Wogiga-1991[16, 30, 85, 86]",
98A-asm,asm,Asmat,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Voorhoeve-1965[184, 208]",
98A-ewe,ewe,Ewe,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Westermann-1961[48, 233]",
98A-grb,grb,Grebo,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Innes-1966[75, 100]",
98A-hmo,hmo,Hmong Njua,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Harriehausen-1990[53, 85, 65, 196]",
98A-khs,khs,Khasi,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Nagaraja-1985[87, 90]",
98A-khm,khm,Khmer,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Jacob-1968[262, 265]",
98A-kio,kio,Kiowa,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Watkins-1984[204-205],
98A-wic,wic,Wichita,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Rood-1976[44, 50]",
98A-juh,juh,Ju|'hoan,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Snyman-1970[77, 132]",
98A-klv,klv,Kilivila,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Senft-1986[108, 109]",
98A-nug,nug,Nunggubuyu,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Heath-1984[25, 34, 48]",
98A-irq,irq,Iraqw,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Mous-1993[236, 242]",
98A-kew,kew,Kewa,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Franklin-1971[62, 65]",
98A-snm,snm,Sanuma,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Borgman-1990[119, 121]",
98A-shk,shk,Shipibo-Konibo,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Valenzuela-2003[vol. 1, 324, 337]",
98A-epe,epe,Epena Pedee,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,Harms-1994[86],
98A-ket,ket,Ket,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Werner-1997a[328, 330]",
98A-koa,koa,Koasati,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Kimball-1991[77, 147, 410]",
98A-luv,luv,Luvale,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Horton-1949[26],
98A-san,san,Sango,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Samarin-1967b[69, 172]",
98A-bag,bag,Bagirmi,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Stevenson-1969[80],
98A-hzb,hzb,Hunzib,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,van-den-Berg-1995[122],
98A-ing,ing,Ingush,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Nichols-1994b[118, 120]",
98A-mau,mau,Maung,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Capell-and-Hinch-1970[93-94],
98A-kfe,kfe,Koromfe,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Rennison-1997[268, 178]",
98A-qim,qim,Quechua (Imbabura),98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Cole-1982[103, 142]",
98A-ram,ram,Rama,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Grinevald-nd[49, 56, 109]",
98A-wch,wch,Wichí,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Tovar-1981[219];Vinas-Urquiza-1974[vol.1 p.120],
98A-yag,yag,Yagua,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Payne-and-Payne-1990[254-255],
98A-niv,niv,Nivkh,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Gruzdeva-1998[18, 20]",
98A-apu,apu,Apurinã,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Facundes-2000[281, 290]",
98A-bma,bma,Berber (Middle Atlas),98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (marked nominative),Penchoen-1973b[54],
98A-wra,wra,Warao,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Romero-Figueroa-1997[5, 27-28, 66]",
98A-imo,imo,Imonda,98A,Alignment of Case Marking of Full Noun Phrases,Active-inactive,"Seiler-1985[89, 165, 187]",
98A-awp,awp,Awa Pit,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),Curnow-1997[65],
98A-kob,kob,Kobon,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Davies-1981b[81, 108]",
98A-lat,lat,Latvian,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Mathiassen-1997[181, 187]",
98A-mar,mar,Maricopa,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (marked nominative),"Gordon-1986[37, 43]",
98A-ala,ala,Alamblak,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Bruce-1984[137, 208, 209]",
98A-goo,goo,Gooniyandi,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"McGregor-1990[307, 322, 327]",
98A-kut,kut,Kutenai,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Dryer-1996[121-122, 157, 160]",
98A-mxc,mxc,Mixtec (Chalcatongo),98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Macaulay-1996[101-102],
98A-lav,lav,Lavukaleve,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Terrill-2004[227],
98A-rap,rap,Rapanui,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Du-Feu-1996[55, 114]",
98A-ain,ain,Ainu,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Refsing-1986[118, 146]",
98A-jak,jak,Jakaltek,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Craig-1977[76, 108]",
98A-lkt,lkt,Lakhota,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Van-Valin-1977[19, 95]",
98A-mrt,mrt,Martuthunira,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Dench-1995[121, 210]",
98A-prh,prh,Pirahã,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Everett-1986[302, 304]",
98A-war,war,Wari',98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Everett-and-Kern-1997[120, 316]",
98A-gua,gua,Guaraní,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Guasch-1976[123, 236]",
98A-kho,kho,Khoekhoe,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Hagman-1977[54, 76]",
98A-mei,mei,Meithei,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Chelliah-1997[108, 132]",
98A-ngi,ngi,Ngiyambaa,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Donaldson-1980[90, 128]",
98A-brm,brm,Burmese,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Cornyn-and-Roop-1968[27, 212, 281]",
98A-kro,kro,Krongo,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Reh-1985[266-267],
98A-myi,myi,Mangarrayi,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Merlan-1982[59, 61, 63]",
98A-tiw,tiw,Tiwi,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Osborne-1974[62],
98A-knr,knr,Kanuri,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Cyffer-1998[52, 55]",
98A-kay,kay,Kayardild,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Evans-1995[136, 329]",
98A-map,map,Mapudungun,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Smeets-1989[75],
98A-yor,yor,Yoruba,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Rowlands-1969[92, 187]",
98A-yko,yko,Yukaghir (Kolyma),98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Maslova-2003a[83, 112]",
98A-may,may,Maybrat,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Dol-1999[69],
98A-tuk,tuk,Tukang Besi,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,Donohue-1999a[51],
98A-bur,bur,Burushaski,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Berger-1998[vol.1, 177, 178]",
98A-cha,cha,Chamorro,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Topping-1973[83, 85, 108, 240]",
98A-chk,chk,Chukchi,98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,"Skorik-1961-1977[I.156, I.159]",
98A-fij,fij,Fijian,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Dixon-1988[33, 35]",
98A-heb,heb,Hebrew (Modern),98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),,
98A-lan,lan,Lango,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Noonan-1992[120, 126, 128]",
98A-orh,orh,Oromo (Harar),98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (marked nominative),"Owens-1985[100, 101, 251]",
98A-tha,tha,Thai,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Smyth-2002[43, 116]",
98A-yaq,yaq,Yaqui,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Dedrick-and-Casad-1999[311, 336-337]",
98A-zul,zul,Zulu,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Poulos-and-Msimang-1998[122, 223, 225]",
98A-sla,sla,Slave,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Rice-1989[253-254, 997, 999]",
98A-aeg,aeg,Arabic (Egyptian),98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Gary-and-Gamal-Eldin-1982[60, 62]",
98A-grw,grw,Greenlandic (West),98A,Alignment of Case Marking of Full Noun Phrases,Ergative - absolutive,Fortescue-1984[210],
98A-hix,hix,Hixkaryana,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,Derbyshire-1979[86-87],
98A-swa,swa,Swahili,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Ashton-1969[62, 184]",
98A-vie,vie,Vietnamese,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Thompson-1991[144, 268]",
98A-hin,hin,Hindi,98A,Alignment of Case Marking of Full Noun Phrases,Tripartite,,
98A-ckr,ckr,Canela-Krahô,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Popjes-and-Popjes-1986[139, 196]",
98A-tag,tag,Tagalog,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Schachter-and-Otanes-1972[315, 317]",
98A-geo,geo,Georgian,98A,Alignment of Case Marking of Full Noun Phrases,Active-inactive,Harris-1981a[40],
98A-knd,knd,Kannada,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),Sridhar-1990[159-160],
98A-kha,kha,Khalkha,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),Street-1963[121],
98A-mal,mal,Malagasy,98A,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),"Randriamasimanana-1986[37, 39, 357]",
98A-sup,sup,Supyire,98A,Alignment of Case Marking of Full Noun Phrases,Neutral,"Carlson-1994[245, 251]",
