ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
57A-giz,giz,Giziga,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,Lukas-1970[ 35],
57A-rag,rag,Raga,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,Crowley-2002c[ 630],
57A-zhn,zhn,Zhuang (Northern),57A,Position of Pronominal Possessive Affixes,No possessive affixes,Yongxian-Luo-2008[ 342-343],
57A-bau,bau,Bau,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,ZGraggen-1969[248-249],
57A-cnm,cnm,Canamarí,57A,Position of Pronominal Possessive Affixes,Possessive prefixes,,
57A-ina,ina,Inanwatan,57A,Position of Pronominal Possessive Affixes,Possessive prefixes,de-Vries-1996[ 29],
57A-kai,kai,Kaian,57A,Position of Pronominal Possessive Affixes,No possessive affixes,ZGraggen-1969[38],
57A-klg,klg,Kulung,57A,Position of Pronominal Possessive Affixes,Possessive prefixes,Tolsma-1999[ passim],
57A-tpt,tpt,Tapieté,57A,Position of Pronominal Possessive Affixes,Possessive prefixes,Gonzalez-2005[ 242],
57A-xar,xar,Xârâcùù,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,,
57A-zzo,zzo,Zapotec (Zoogocho),57A,Position of Pronominal Possessive Affixes,Possessive suffixes,Sonnenschein-2005[ 98],
57A-anu,anu,Anufo,57A,Position of Pronominal Possessive Affixes,No possessive affixes,Smye-2004[ passim],
57A-grs,grs,Garus,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,ZGraggen-1969[246],
57A-har,har,Haruai,57A,Position of Pronominal Possessive Affixes,Prefixes and suffixes,,
57A-mig,mig,Migama,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,Jungraithmayr-and-Adams-1992[43],
57A-mko,mko,Mokilko,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,Jungraithmayr-1990[38],
57A-mug,mug,Mugil,57A,Position of Pronominal Possessive Affixes,Possessive prefixes,ZGraggen-1969[242],
57A-sen,sen,Sena,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,Anderson-1897[18],
57A-xer,xer,Xerénte,57A,Position of Pronominal Possessive Affixes,Possessive prefixes,de-Souza-Filho-2007[ 303],
57A-awi,awi,Aekyom,57A,Position of Pronominal Possessive Affixes,Possessive prefixes,Horowitz-2008[1],
57A-blg,blg,Balangao,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,Shetler-1976[124],
57A-bmr,bmr,Burum,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,Gasaway-1997[95],
57A-cup,cup,Cupeño,57A,Position of Pronominal Possessive Affixes,Possessive prefixes,Hill-2005[ 170],
57A-ess,ess,Esselen,57A,Position of Pronominal Possessive Affixes,Possessive prefixes,Kroeber-1904[59],
57A-hoa,hoa,Hoava,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,Davis-2003[ 98],
57A-lul,lul,Lule,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,Adelaar-2004[389],
57A-dun,dun,Duna,57A,Position of Pronominal Possessive Affixes,No possessive affixes,,
57A-ifm,ifm,Ifumu,57A,Position of Pronominal Possessive Affixes,No possessive affixes,Makouta-Mboukou-1977[passim],
57A-jlu,jlu,Luwo,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,Buth-1981[20],
57A-mcc,mcc,Mochica,57A,Position of Pronominal Possessive Affixes,No possessive affixes,Adelaar-2004[ 328],
57A-puq,puq,Puquina,57A,Position of Pronominal Possessive Affixes,No possessive affixes,Adelaar-2004[352],
57A-tet,tet,Tetela,57A,Position of Pronominal Possessive Affixes,No possessive affixes,Wetshemongo-1996[ passim],
57A-ari,ari,Aribwatsa,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,Holzknecht-1997a[156],
57A-atm,atm,Atacameño,57A,Position of Pronominal Possessive Affixes,Possessive prefixes,Adelaar-2004[381],
57A-bik,bik,Biak,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,van-den-Heuvel-2006[ 229],
57A-big,big,Binga,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,Santandrea-1956[27],
57A-hdi,hdi,Hdi,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,Frajzyngier-and-Shay-2002[ 54-56],
57A-jrw,jrw,Jarawa (in Andamans),57A,Position of Pronominal Possessive Affixes,Possessive prefixes,Kumar-2003[passim],
57A-mmw,mmw,Mambwe,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,London-Missionary-Society-1962[10],
57A-zen,zen,Zenaga,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,Nicolas-1953[37],
57A-bsi,bsi,Berber (Siwa),57A,Position of Pronominal Possessive Affixes,Possessive suffixes,Vycichl-1991[95],
57A-lng,lng,Lengua,57A,Position of Pronominal Possessive Affixes,Possessive prefixes,"Susnik-1977[113, 115]",
57A-nke,nke,Nkem,57A,Position of Pronominal Possessive Affixes,No possessive affixes,Sibomana-1986[ passim],
57A-tba,tba,Tabare,57A,Position of Pronominal Possessive Affixes,Possessive suffixes,McVinney-and-Luzbetak-1954[ 21],
