ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
50A-bec,bec,Bengali (Chittagong),50A,Asymmetrical Case-Marking,Subtractive-quantitatively asymmetrical,"Ucida-1970[29-45, 52-53]",
50A-tda,tda,Toda,50A,Asymmetrical Case-Marking,Symmetrical,Emeneau-1984[69-89],
50A-frw,frw,Frisian (Western),50A,Asymmetrical Case-Marking,Additive-quantitatively asymmetrical,"Tiersma-1985[54-55, 61-65]",
50A-ots,ots,Otomí (Sierra),50A,Asymmetrical Case-Marking,No case-marking,Voigtlander-and-Echegoyen-1985[passim],
50A-mdr,mdr,Madurese,50A,Asymmetrical Case-Marking,No case-marking,Davies-1999[passim],
50A-tts,tts,Tati (Southern),50A,Asymmetrical Case-Marking,Additive-quantitatively asymmetrical,"Yar-Shater-1969[73-78, 86-90, 96-106, 117-124, 147-162]",
50A-rka,rka,Romani (Kalderash),50A,Asymmetrical Case-Marking,Symmetrical,"Boretzky-1994[31-47, 52-54, 100-111, 116-118]",
50A-kly,kly,Kala Lagaw Ya,50A,Asymmetrical Case-Marking,Qualitatively asymmetrical,Bani-and-Klokeid-1972[73-89];Comrie-1981a[6-12],
50A-arb,arb,Arabela,50A,Asymmetrical Case-Marking,Symmetrical,"Rich-1999[34-43, 45-47, 72-77, 81]",
50A-ilo,ilo,Ilocano,50A,Asymmetrical Case-Marking,Additive-quantitatively asymmetrical,"Rubino-2000[XLI-XLV, LII-LIV]",
50A-kls,kls,Kalispel,50A,Asymmetrical Case-Marking,Symmetrical,"Thomason-and-Everett-1993[319-323];Vogt-1940[27, 33-38, 66-70]",
50A-kin,kin,Kinyarwanda,50A,Asymmetrical Case-Marking,No case-marking,Kimenyi-1980[173-174],
50A-ale,ale,Aleut,50A,Asymmetrical Case-Marking,Subtractive-quantitatively asymmetrical,"Bergsland-1997[47-50, 54, 56-58, 67-82, 126-127, 130-133, 138-139, 149-161]",
50A-fua,fua,Fula (Cameroonian),50A,Asymmetrical Case-Marking,No case-marking,"Arnott-1970[139-148, App. 3]",
50A-ywl,ywl,Yawelmani,50A,Asymmetrical Case-Marking,Symmetrical,"Newman-1944[195-204, 211-214, 227-232]",
50A-amu,amu,Yanesha',50A,Asymmetrical Case-Marking,Symmetrical,"Duff-Tripp-1997[47-48, 67]",
50A-gim,gim,Gimira,50A,Asymmetrical Case-Marking,Additive-quantitatively asymmetrical,"Breeze-1990[11-14, 38, 40-42]",
50A-cba,cba,Chumash (Barbareño),50A,Asymmetrical Case-Marking,No case-marking,Wash-2001[passim],
50A-don,don,Dong,50A,Asymmetrical Case-Marking,No case-marking,Long-and-Zheng-1998[passim],
50A-tvl,tvl,Tuvaluan,50A,Asymmetrical Case-Marking,No case-marking,"Besnier-2000[264-291, 311-323, 335-344, 374-379, 386-387, 395-405]",
50A-urd,urd,Urdu,50A,Asymmetrical Case-Marking,Additive-quantitatively asymmetrical,"Schmidt-1999[7-12, 15-24, 27-28, 68-80]",
50A-moe,moe,Mordvin (Erzya),50A,Asymmetrical Case-Marking,Symmetrical,Zaicz-1998[191-197],
50A-hmi,hmi,Huitoto (Minica),50A,Asymmetrical Case-Marking,Symmetrical,Minor-et-al-1982[36-39],
50A-udm,udm,Udmurt,50A,Asymmetrical Case-Marking,Symmetrical,"Winkler-2001[16-30, 33-36]",
50A-kmb,kmb,Kombai,50A,Asymmetrical Case-Marking,No case-marking,de-Vries-1989[176-178],
50A-hua,hua,Hua,50A,Asymmetrical Case-Marking,Subtractive-quantitatively asymmetrical,"Haiman-1980[215-216, 227-248, 271, 276-278]",
50A-sno,sno,Saami (Northern),50A,Asymmetrical Case-Marking,Additive-quantitatively asymmetrical,"Nickel-1994[69-79, 83, 87-94, 96-98, 103-122]",
50A-was,was,Washo,50A,Asymmetrical Case-Marking,Additive-quantitatively asymmetrical,"Jacobsen-1964[405-407, 441-445, 502-503, 666]",
