ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
65A-ins,ins,Inuktitut (Salluit),65A,Perfective/Imperfective Aspect,No grammatical marking,,
65A-ise,ise,Isekiri,65A,Perfective/Imperfective Aspect,No grammatical marking,Dahl-1985[178],
65A-hwc,hwc,Hawaiian Creole,65A,Perfective/Imperfective Aspect,Grammatical marking,Velupillai-2003,
65A-kfc,kfc,Kriol (Fitzroy Crossing),65A,Perfective/Imperfective Aspect,No grammatical marking,Dahl-1985[166],
65A-tga,tga,Tangga,65A,Perfective/Imperfective Aspect,No grammatical marking,Bybee-et-al-1994,
65A-atu,atu,Arabic (Tunisian),65A,Perfective/Imperfective Aspect,Grammatical marking,Dahl-1985[155],
65A-atc,atc,Atchin,65A,Perfective/Imperfective Aspect,No grammatical marking,Bybee-et-al-1994,
65A-cyn,cyn,Cheyenne,65A,Perfective/Imperfective Aspect,No grammatical marking,Bybee-et-al-1994,
65A-tem,tem,Tem,65A,Perfective/Imperfective Aspect,Grammatical marking,"Bybee-et-al-1994[84, 332-333, quoting Der-Houssikian 1980:64f.]",
65A-mtg,mtg,Montagnais,65A,Perfective/Imperfective Aspect,No grammatical marking,,
65A-toj,toj,Tojolabal,65A,Perfective/Imperfective Aspect,Grammatical marking,"Bybee-et-al-1994[84, 332-333, quoting Furbee-Losee 1976:129. 134]",
65A-blc,blc,Baluchi,65A,Perfective/Imperfective Aspect,No grammatical marking,Bybee-et-al-1994,
65A-cuu,cuu,Chuukese,65A,Perfective/Imperfective Aspect,Grammatical marking,"Bybee-et-al-1994[84, 332-333, quoting Dyen 1965:24]",
65A-ren,ren,Rendille,65A,Perfective/Imperfective Aspect,Grammatical marking,,
65A-kui,kui,Kui (in India),65A,Perfective/Imperfective Aspect,No grammatical marking,Bybee-et-al-1994,
65A-ono,ono,Ono,65A,Perfective/Imperfective Aspect,No grammatical marking,Bybee-et-al-1994,
65A-bui,bui,Buli (in Indonesia),65A,Perfective/Imperfective Aspect,No grammatical marking,Bybee-et-al-1994,
65A-wor,wor,Worora,65A,Perfective/Imperfective Aspect,Grammatical marking,"Bybee-et-al-1994[84, 332-333, quoting Foley n.d.:22]",
65A-kji,kji,Kurmanji,65A,Perfective/Imperfective Aspect,Grammatical marking,Dahl-1985[168],
65A-bon,bon,Bongu,65A,Perfective/Imperfective Aspect,No grammatical marking,Bybee-et-al-1994,
65A-afr,afr,Afrikaans,65A,Perfective/Imperfective Aspect,No grammatical marking,Dahl-1985[166],
65A-qco,qco,Quechua (Cochabamba),65A,Perfective/Imperfective Aspect,No grammatical marking,Dahl-1985[158],
65A-tpi,tpi,Tok Pisin,65A,Perfective/Imperfective Aspect,No grammatical marking,Bybee-et-al-1994,
65A-bng,bng,Baining,65A,Perfective/Imperfective Aspect,Grammatical marking,"Bybee-et-al-1994[84, 332-333, quoting Rascher 1904:62ff.]",
65A-tig,tig,Tigrinya,65A,Perfective/Imperfective Aspect,No grammatical marking,Dahl-1985[156],
65A-avo,avo,Avokaya,65A,Perfective/Imperfective Aspect,Grammatical marking,,
65A-nim,nim,Nimboran,65A,Perfective/Imperfective Aspect,No grammatical marking,Bybee-et-al-1994,
65A-plg,plg,Palaung,65A,Perfective/Imperfective Aspect,No grammatical marking,Bybee-et-al-1994,
65A-tny,tny,Tenyer,65A,Perfective/Imperfective Aspect,Grammatical marking,Dahl-1985[177],
65A-gug,gug,Gugada,65A,Perfective/Imperfective Aspect,No grammatical marking,Bybee-et-al-1994,
65A-mwe,mwe,Mwera,65A,Perfective/Imperfective Aspect,Grammatical marking,"Bybee-et-al-1994[142, 337, 338, quoting Harries 1950:87-109]",
65A-awn,awn,Awngi,65A,Perfective/Imperfective Aspect,No grammatical marking,Bybee-et-al-1994,
65A-yct,yct,Yucatec,65A,Perfective/Imperfective Aspect,Grammatical marking,,
65A-man,man,Mano,65A,Perfective/Imperfective Aspect,No grammatical marking,Bybee-et-al-1994,
65A-pnn,pnn,Pangasinan,65A,Perfective/Imperfective Aspect,Grammatical marking,"Bybee-et-al-1994[84, 332-333, quoting Benton 1971a:123, 125, 128]",
65A-tug,tug,Tuareg (Ahaggar),65A,Perfective/Imperfective Aspect,Grammatical marking,"Bybee-et-al-1994[142, 337, 338, quoting Cortade 1969:29-30]",
