ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
29A-hmi,hmi,Huitoto (Minica),29A,Syncretism in Verbal Person/Number Marking,Not syncretic,Minor-et-al-1982,
29A-ccp,ccp,Cocopa,29A,Syncretism in Verbal Person/Number Marking,Not syncretic,Crawford-1966[64-76],
29A-qaw,qaw,Qawasqar,29A,Syncretism in Verbal Person/Number Marking,No subject person/number marking,Clairis-1985,
29A-sel,sel,Selknam,29A,Syncretism in Verbal Person/Number Marking,No subject person/number marking,Najlis-1973,
29A-bri,bri,Bribri,29A,Syncretism in Verbal Person/Number Marking,No subject person/number marking,Pittier-de-Fabrega-1898,
29A-kon,kon,Kongo,29A,Syncretism in Verbal Person/Number Marking,Syncretic,Carter-and-Makoondekwa-1987,
29A-lak,lak,Lak,29A,Syncretism in Verbal Person/Number Marking,Syncretic,Zhirkov-1955;Xajdakov-2001,
29A-eka,eka,Ekari,29A,Syncretism in Verbal Person/Number Marking,Syncretic,Drabbe-1952,
29A-ham,ham,Hamtai,29A,Syncretism in Verbal Person/Number Marking,Syncretic,Oates-and-Oates-1968,
29A-mrd,mrd,Marind,29A,Syncretism in Verbal Person/Number Marking,Syncretic,Drabbe-1955,
29A-abi,abi,Abipón,29A,Syncretism in Verbal Person/Number Marking,Syncretic,Najlis-1966,
29A-mab,mab,Maba,29A,Syncretism in Verbal Person/Number Marking,Not syncretic,Tucker-and-Bryan-1966,
29A-una,una,Una,29A,Syncretism in Verbal Person/Number Marking,Not syncretic,Louwerse-1988,
29A-yuc,yuc,Yuchi,29A,Syncretism in Verbal Person/Number Marking,Not syncretic,Wagner-1933-1938,
29A-pso,pso,Pomo (Southeastern),29A,Syncretism in Verbal Person/Number Marking,No subject person/number marking,Moshinsky-1974,
29A-snt,snt,Sentani,29A,Syncretism in Verbal Person/Number Marking,Syncretic,Cowan-1965,
29A-krb,krb,Kiribati,29A,Syncretism in Verbal Person/Number Marking,No subject person/number marking,Groves-et-al-1985,
