ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
42A-bad,bad,Bade,42A,Pronominal and Adnominal Demonstratives,Different stem,Schuh-1977[7-11],
42A-inr,inr,Inuktitut (Rankin Inlet),42A,Pronominal and Adnominal Demonstratives,Identical,Denny-1982[passim],
42A-krg,krg,Karanga,42A,Pronominal and Adnominal Demonstratives,Identical,Marconnes-1931[101-2],
42A-klb,klb,Kilba,42A,Pronominal and Adnominal Demonstratives,Different stem,Schuh-1983[315-17],
42A-uri,uri,Urim,42A,Pronominal and Adnominal Demonstratives,Identical,Hemmila-1989[42],
42A-kwm,kwm,Kwami,42A,Pronominal and Adnominal Demonstratives,Identical,Leger-1994[164],
42A-ynk,ynk,Yankuntjatjara,42A,Pronominal and Adnominal Demonstratives,Identical,Goddard-1985[104-111],
42A-mul,mul,Mulao,42A,Pronominal and Adnominal Demonstratives,Different stem,Wang-and-Guoqiao-1993[52],
42A-moj,moj,Mojave,42A,Pronominal and Adnominal Demonstratives,Identical,Munro-1976b[29],
42A-msh,msh,Marshallese,42A,Pronominal and Adnominal Demonstratives,Identical,Zewen-1977[50-1],
42A-put,put,Paiute (Southern),42A,Pronominal and Adnominal Demonstratives,Identical,Sapir-1930[204],
42A-afr,afr,Afrikaans,42A,Pronominal and Adnominal Demonstratives,Identical,Raidt-1991[286],
42A-nku,nku,Nubian (Kunuz),42A,Pronominal and Adnominal Demonstratives,Identical,Abdel-Hafiz-1988[205-7],
42A-drg,drg,Dargwa,42A,Pronominal and Adnominal Demonstratives,Identical,van-den-Berg-2001[27],
42A-kbl,kbl,Kabyle,42A,Pronominal and Adnominal Demonstratives,Different stem,Naumann-2000[38-48],
42A-pnn,pnn,Pangasinan,42A,Pronominal and Adnominal Demonstratives,Different stem,Benton-1971a[52],
42A-kok,kok,Kokborok,42A,Pronominal and Adnominal Demonstratives,Different stem,Pushpa-1976[32-4],
42A-bak,bak,Baka (in Cameroon),42A,Pronominal and Adnominal Demonstratives,Different stem,Kilian-Hatz-1995[17],
42A-wat,wat,Watjarri,42A,Pronominal and Adnominal Demonstratives,Identical,Douglas-1981[223],
42A-wly,wly,Wolaytta,42A,Pronominal and Adnominal Demonstratives,Different stem,Lamberti-and-Sottile-1997[81],
42A-abn,abn,Arabana,42A,Pronominal and Adnominal Demonstratives,Identical,Hercus-1994[119],
42A-pkn,pkn,Paakantyi,42A,Pronominal and Adnominal Demonstratives,Identical,Hercus-1982[116-21],
42A-tus,tus,Tuscarora,42A,Pronominal and Adnominal Demonstratives,Identical,Mithun-1987[184],
42A-amb,amb,Ambulas,42A,Pronominal and Adnominal Demonstratives,Different stem,Wilson-1980[56-7],
42A-krr,krr,Kairiru,42A,Pronominal and Adnominal Demonstratives,Identical,Wivell-1981[86-9],
42A-any,any,Anywa,42A,Pronominal and Adnominal Demonstratives,Different stem,Reh-1996[169],
42A-don,don,Dong,42A,Pronominal and Adnominal Demonstratives,Identical,Long-and-Zheng-1998[110],
42A-tvl,tvl,Tuvaluan,42A,Pronominal and Adnominal Demonstratives,Identical,"Besnier-2000[407, 418]",
42A-urd,urd,Urdu,42A,Pronominal and Adnominal Demonstratives,Identical,Schmidt-1999[15-6],
42A-wrg,wrg,Warrgamay,42A,Pronominal and Adnominal Demonstratives,Identical,Dixon-1981[44],
42A-bfg,bfg,Berber (Figuig),42A,Pronominal and Adnominal Demonstratives,Different stem,Naumann-2000[30-38],
42A-egn,egn,Engenni,42A,Pronominal and Adnominal Demonstratives,Identical,Thomas-1978[162-3],
42A-yus,yus,Yupik (Siberian),42A,Pronominal and Adnominal Demonstratives,Identical,Jacobson-1990[16],
42A-djr,djr,Djaru,42A,Pronominal and Adnominal Demonstratives,Identical,Tsunoda-1981[92],
42A-bya,bya,Byansi,42A,Pronominal and Adnominal Demonstratives,Different inflection,Trivedi-1991[48],
42A-ute,ute,Ute,42A,Pronominal and Adnominal Demonstratives,Identical,Southern-Ute-Tribe-1980[54-6],
42A-fut,fut,Futuna-Aniwa,42A,Pronominal and Adnominal Demonstratives,Identical,Dougherty-1983[27-29],
42A-kam,kam,Kambera,42A,Pronominal and Adnominal Demonstratives,Identical,Klamer-1998[55-6],
42A-tng,tng,Tongan,42A,Pronominal and Adnominal Demonstratives,Different stem,Churchward-1953[150-2],
42A-aly,aly,Alyawarra,42A,Pronominal and Adnominal Demonstratives,Identical,Yallop-1977[110-113],
42A-ewo,ewo,Ewondo,42A,Pronominal and Adnominal Demonstratives,Identical,Redden-1979[67-70],
42A-mlt,mlt,Maltese,42A,Pronominal and Adnominal Demonstratives,Identical,Borg-and-Azzopardi-Alexander-1997,
