ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
102A-klk,klk,Koh (Lakka),102A,Verbal Person Marking,No person marking,Glidden-1985[231-33],
102A-bro,bro,Broken,102A,Verbal Person Marking,No person marking,Shnukal-1988[41-52],
102A-kna,kna,Karitiâna,102A,Verbal Person Marking,Only the P argument,Storto-1999[157],
102A-zsq,zsq,Zapotec (San Lucas Quiaviní),102A,Verbal Person Marking,Both the A and P arguments,"Munro-and-Lopez-1999[15, 19]",
102A-jur,jur,Jurchen,102A,Verbal Person Marking,Only the A argument,Hang-et-al-1989[59-60],
102A-mcr,mcr,Mauritian Creole,102A,Verbal Person Marking,No person marking,Baker-1972[98-102],
102A-cri,cri,Crimean Tatar,102A,Verbal Person Marking,Only the A argument,Jankowski-1992[196-220],
102A-hmu,hmu,Huitoto (Muinane),102A,Verbal Person Marking,Only the A argument,"Minor-et-al-1982[56, 19]",
102A-kjo,kjo,Konjo,102A,Verbal Person Marking,Both the A and P arguments,Friberg-1996[141],
102A-kuk,kuk,Kukú,102A,Verbal Person Marking,No person marking,Cohen-2000[54-94],
102A-lrk,lrk,Larike,102A,Verbal Person Marking,Both the A and P arguments,Laidig-1993[321],
102A-srm,srm,Saramaccan,102A,Verbal Person Marking,No person marking,Byrne-1987[44],
102A-tap,tap,Taiap,102A,Verbal Person Marking,Both the A and P arguments,"Kulick-and-Stroud-1992[9-10, 13]",
102A-kwz,kwz,Kwaza,102A,Verbal Person Marking,Both the A and P arguments,van-der-Voort-2000[161],
102A-psj,psj,Popoloca (San Juan Atzingo),102A,Verbal Person Marking,Both the A and P arguments,Kalstrom-Dolson-et-al-1995[370],
102A-uma,uma,Uma,102A,Verbal Person Marking,Both the A and P arguments,Martens-1988b[169-72],
102A-cap,cap,Capanahua,102A,Verbal Person Marking,Only the A argument,"Lous-1969[42, 98]",
102A-xok,xok,Xokleng,102A,Verbal Person Marking,No person marking,Urban-1985[167],
102A-cmx,cmx,Comox,102A,Verbal Person Marking,Both the A and P arguments,Harris-1981b[58],
102A-adz,adz,Adzera,102A,Verbal Person Marking,No person marking,Holzknecht-1986[95],
102A-cav,cav,Cavineña,102A,Verbal Person Marking,Only the P argument,Camp-1985[40],
102A-nad,nad,Nadëb,102A,Verbal Person Marking,Only the A argument,"Martins-and-Martins-1999[260, 263]",
102A-yaw,yaw,Yawa,102A,Verbal Person Marking,Only the P argument,Jones-1986a[40],
102A-can,can,Candoshi,102A,Verbal Person Marking,Both the A and P arguments,Anderson-and-Wise-1963[130-131],
102A-cku,cku,Chinook (Upper),102A,Verbal Person Marking,Both the A and P arguments,Boas-1911b[581];Silverstein-1976,
102A-saw,saw,Sawu,102A,Verbal Person Marking,No person marking,Walker-1982[23],
102A-mlm,mlm,Mlabri (Minor),102A,Verbal Person Marking,No person marking,Rischel-1995[99],
102A-ura,ura,Ura,102A,Verbal Person Marking,Both the A and P arguments,Crowley-1999[174],
102A-ktl,ktl,Katla,102A,Verbal Person Marking,Both the A and P arguments,Tucker-and-Bryan-1956[266-267],
102A-tso,tso,Tsou,102A,Verbal Person Marking,Only the A argument,Szakos-1994[130],
102A-moa,moa,Mono-Alu,102A,Verbal Person Marking,Both the A and P arguments,Fagan-1986[79],
102A-hmr,hmr,Hamer,102A,Verbal Person Marking,No person marking,Lydall-1976[416],
102A-atk,atk,Atakapa,102A,Verbal Person Marking,Both the A and P arguments,Swanton-1929[125],
102A-cpn,cpn,Chepang,102A,Verbal Person Marking,A or P argument,Caughley-1982[53],
102A-tir,tir,Tiriyo,102A,Verbal Person Marking,A or P argument,Meira-1999[243],
102A-ane,ane,Anêm,102A,Verbal Person Marking,Both the A and P arguments,Thurston-1982[41-2],
102A-abn,abn,Arabana,102A,Verbal Person Marking,No person marking,"Hercus-1994[130, 264]",
102A-bnj,bnj,Bandjalang,102A,Verbal Person Marking,No person marking,Crowley-1978[82-104],
102A-dga,dga,Dagaare,102A,Verbal Person Marking,No person marking,Bodomo-1997[92],
102A-kpm,kpm,Kapampangan,102A,Verbal Person Marking,Both the A and P arguments,Mithun-1994[63],
102A-nyu,nyu,Nyulnyul,102A,Verbal Person Marking,Both the A and P arguments,"McGregor-1996[40, 47]",
102A-fua,fua,Fula (Cameroonian),102A,Verbal Person Marking,Both the A and P arguments,Arnott-1970[212],
102A-iqu,iqu,Iquito,102A,Verbal Person Marking,A or P argument,Eastman-and-Eastman-1963[186],
102A-msn,msn,Maisin,102A,Verbal Person Marking,Both the A and P arguments,Ross-1984[57],
102A-pny,pny,Panyjima,102A,Verbal Person Marking,Only the P argument,Dench-1991[159],
102A-amu,amu,Yanesha',102A,Verbal Person Marking,Both the A and P arguments,Wise-1986[570],
102A-bln,bln,Bilin,102A,Verbal Person Marking,Both the A and P arguments,Hetzron-1976[23],
102A-ngk,ngk,Ngankikurungkurr,102A,Verbal Person Marking,Both the A and P arguments,Hoddinott-and-Kofod-1988[88-95],
102A-cba,cba,Chumash (Barbareño),102A,Verbal Person Marking,Both the A and P arguments,Wash-2001[42-3],
102A-god,god,Godoberi,102A,Verbal Person Marking,No person marking,Kibrik-1996[45-46],
102A-sem,sem,Sema,102A,Verbal Person Marking,Only the P argument,"Sreedhar-1980[109, 130]",
102A-au,au,Au,102A,Verbal Person Marking,Both the A and P arguments,Scorza-1985[223],
102A-nup,nup,Nupe,102A,Verbal Person Marking,No person marking,Smith-1967a[22],
102A-pec,pec,Pech,102A,Verbal Person Marking,Both the A and P arguments,"Holt-1999b[49, 41]",
102A-tmr,tmr,Temiar,102A,Verbal Person Marking,Only the A argument,Benjamin-1976[158],
102A-tot,tot,Totonac (Misantla),102A,Verbal Person Marking,Both the A and P arguments,MacKay-1991[192],
102A-wik,wik,Wikchamni,102A,Verbal Person Marking,No person marking,Gamble-1978[47],
102A-kom,kom,Komo,102A,Verbal Person Marking,Both the A and P arguments,Tucker-and-Bryan-1956[360],
102A-ndo,ndo,Ndonga,102A,Verbal Person Marking,Both the A and P arguments,Fivaz-1986[142],
102A-par,par,Päri,102A,Verbal Person Marking,Both the A and P arguments,Andersen-1988[297],
102A-yes,yes,Yessan-Mayo,102A,Verbal Person Marking,No person marking,"Foreman-1974[34, 41]",
102A-baa,baa,Barai,102A,Verbal Person Marking,Both the A and P arguments,Olson-1975[509-10],
102A-cor,cor,Cora,102A,Verbal Person Marking,Both the A and P arguments,Casad-1984[329],
102A-nak,nak,Nakanai,102A,Verbal Person Marking,Only the P argument,"Johnston-1980[27-28, 76]",
102A-plk,plk,Palikur,102A,Verbal Person Marking,Only the P argument,Green-and-Green-1972[6],
102A-tri,tri,Trique (Copala),102A,Verbal Person Marking,Only the A argument,Hollenbach-1992[349],
102A-anj,anj,Anejom,102A,Verbal Person Marking,Only the P argument,Lynch-1982a[117],
102A-brn,brn,Burunge,102A,Verbal Person Marking,Only the A argument,"Kiessling-1994[87, 124]",
102A-gmw,gmw,Gumawana,102A,Verbal Person Marking,Both the A and P arguments,Olson-1992[298],
102A-wbn,wbn,Wambon,102A,Verbal Person Marking,Only the A argument,de-Vries-1989[22],
102A-bya,bya,Byansi,102A,Verbal Person Marking,Only the A argument,Trivedi-1991[81-96],
102A-moh,moh,Mohawk,102A,Verbal Person Marking,Both the A and P arguments,Bonvillain-1973[117],
102A-acm,acm,Achumawi,102A,Verbal Person Marking,Both the A and P arguments,de-Angulo-and-Freeland-1931[91],
102A-diz,diz,Dizi,102A,Verbal Person Marking,Only the A argument,Allan-1976b[384],
102A-gud,gud,Gude,102A,Verbal Person Marking,No person marking,Hoskison-1983[83-93],
102A-rem,rem,Remo,102A,Verbal Person Marking,Only the A argument,Fernandez-1967[123],
102A-slp,slp,Selepet,102A,Verbal Person Marking,Both the A and P arguments,"McElhanon-1972[70, 38]",
102A-tol,tol,Tol,102A,Verbal Person Marking,Both the A and P arguments,"Holt-1999a[24, 28]",
102A-ani,ani,//Ani,102A,Verbal Person Marking,Only the P argument,Heine-1999a[27],
102A-msl,msl,Masalit,102A,Verbal Person Marking,Both the A and P arguments,"Edgar-1989[62, 73]",
102A-syu,syu,Salt-Yui,102A,Verbal Person Marking,Only the A argument,Irwin-1974[15],
102A-kws,kws,Kawaiisu,102A,Verbal Person Marking,Both the A and P arguments,Zigmond-et-al-1990-1991[87],
102A-mde,mde,Mende,102A,Verbal Person Marking,No person marking,Innes-1971[149-50],
102A-nbr,nbr,Ngäbere,102A,Verbal Person Marking,No person marking,Alphonse-1956[24-37],
102A-noo,noo,Noon,102A,Verbal Person Marking,Only the P argument,Soukka-2000[117],
102A-sal,sal,Salinan,102A,Verbal Person Marking,Both the A and P arguments,Turner-1987[129],
102A-cbo,cbo,Chácobo,102A,Verbal Person Marking,Both the A and P arguments,Prost-1962[117],
102A-taw,taw,Tawala,102A,Verbal Person Marking,Both the A and P arguments,"Ezard-1997[74, 95, 112]",
102A-ber,ber,Berta,102A,Verbal Person Marking,Both the A and P arguments,"Triulzi-et-al-1976a[522, 525]",
102A-miz,miz,Mizo,102A,Verbal Person Marking,Both the A and P arguments,Murthy-and-Subbarao-2000[785],
102A-wrk,wrk,Warekena,102A,Verbal Person Marking,Both the A and P arguments,Aikhenvald-1998[357],
102A-ata,ata,Atayal,102A,Verbal Person Marking,Only the A argument,"Rau-1992[35, 125-6]",
102A-bar,bar,Bari,102A,Verbal Person Marking,No person marking,Spagnolo-1933[98-189],
102A-err,err,Erromangan,102A,Verbal Person Marking,Both the A and P arguments,"Crowley-1998a[77, 94, 120]",
102A-hua,hua,Hua,102A,Verbal Person Marking,Both the A and P arguments,Haiman-1980[363],
102A-mby,mby,Mbay,102A,Verbal Person Marking,Both the A and P arguments,Keegan-1997[24-25],
102A-was,was,Washo,102A,Verbal Person Marking,Both the A and P arguments,Jacobsen-1964[448-64],
102A-yuk,yuk,Yukulta,102A,Verbal Person Marking,Both the A and P arguments,Keen-1983[218-19],
102A-kkv,kkv,Lusi,102A,Verbal Person Marking,Both the A and P arguments,Counts-1969[69],
102A-sah,sah,Sahu,102A,Verbal Person Marking,Both the A and P arguments,Visser-and-Voorhoeve-1987[27],
102A-wsk,wsk,Waskia,102A,Verbal Person Marking,Only the A argument,Ross-and-Paol-1978[67-8],
102A-kgu,kgu,Kalkatungu,102A,Verbal Person Marking,A or P argument,"Blake-1969[39, 62]",
102A-tpn,tpn,Tepehuan (Northern),102A,Verbal Person Marking,Both the A and P arguments,Bascom-1982[274],
102A-udh,udh,Udihe,102A,Verbal Person Marking,Only the A argument,"Nikolaeva-and-Tolskaya-2001[212, 477]",
102A-zan,zan,Zande,102A,Verbal Person Marking,Both the A and P arguments,Tucker-and-Bryan-1956[147],
